ID,EHR_kood,TaisAadress,Maakond,KOV,KOV_voi_LinnaOsa,Tänav_Hoone_Nr,Esmane_Kasutuselevotu_Aasta,Ajastu,Hooneosade_Arv,Hooneosade_Arv_Normaliseeritud,Ruumide_Arv,Maksimaalne_Korruste_Arv,Korterite arv trepikojas,Liftid,Trepikodade_Arv,MaaAluste_Korruste_Arv,Korgus,Korgus_Umardatud,Laius,Pikkus,EhitusAlune_Pindala,Suletud_Netopindala,Building_Common_Area,Heated_Area,Välisseina_liik,Valisnurkade Arva,Sisenurkade Arv,Katusekatte materjal,Soojusvarustuse liik,Lamekatus_0/1,kahepoolne_kaldkatus_0/1,ühepoole_kaldkatus_0/1,Lodzad_0/1,Rõdud_0/1,Otstes aknad_0/1,Energy_Certificate_Class,Asein_märgis,Aaken_märgis
254,104025938,"Tartu maakond, Tartu linn, Tartu linn, Rebase tn 5",Tartu maakond, Tartu linn, Tartu linn, Rebase tn 5,1988,1981-1990,45,50,155,5,3,0,3,1,16,16,11.5,55,653,3299.6,240,2731.8,suurpaneel,8,4,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,B,1518,402
96,109017081,"Rapla maakond, Rapla vald, Rapla linn, Tallinna mnt 47",Rapla maakond, Rapla vald, Rapla linn, Tallinna mnt 47,1982,1981-1990,45,50,180,5,3,0,3,1,14.3,14.5,14,46.9,586,2819.9,533.4,2819.9,suurpaneel,10,6,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,,1366.7,394.6
1,109017206,"Rapla maakond, Rapla vald, Rapla linn, Nurme tn 3",Rapla maakond, Rapla vald, Rapla linn, Nurme tn 3,1987,1981-1990,45,50,200,5,3,0,3,1,15.7,15.5,,,660,3101.7,626,2686,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,D,1608,404.6
184,112016959,"Viljandi maakond, Viljandi linn, Männimäe tee 33",Viljandi maakond, Viljandi linn, Viljandi linn, Männimäe tee 33,1980,1971-1980,45,50,200,5,3,0,3,1,15.6,15.5,,,640,3057.5,591.1,2693,väikepaneel,4,0,"'muu', 'bituumen või  PVC  plaat või rullmaterjal'",'kaugküte',1,0,0,1,0,0,B,1390,483
234,112017045,"Viljandi maakond, Viljandi linn, Lennuki tn 3",Viljandi maakond, Viljandi linn, Viljandi linn, Lennuki tn 3,1987,1981-1990,45,50,200,5,3,0,3,1,16,16,,,702,3076.4,473.3,2611.9,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,C,1870.22,448.1
325,112017099,"Viljandi maakond, Viljandi linn, Riia mnt 34",Viljandi maakond, Viljandi linn, Viljandi linn, Riia mnt 34,1988,1981-1990,45,50,200,5,3,0,3,1,16.4,16.5,13.2,55.3,699,3053.6,449.4,2682.8,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,B,1674.5,379.5
252,112023303,"Viljandi maakond, Viljandi linn, Männimäe tee 29",Viljandi maakond, Viljandi linn, Viljandi linn, Männimäe tee 29,1980,1971-1980,45,50,200,5,3,0,3,1,16,16,12.4,55.4,661,3060,594,2764.8,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,B,1515.6,492.3
81,112023515,"Viljandi maakond, Viljandi linn, Riia mnt 34a",Viljandi maakond, Viljandi linn, Viljandi linn, Riia mnt 34a,1983,1981-1990,45,50,200,5,3,0,3,1,17,17,,,660,3063.6,596.1,2685,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal',"'kaugküte', 'lokaalküte'",1,0,0,1,0,0,C,646,506.6
346,116020981,"Harju maakond, Saue vald, Laagri alevik, Kuuse tn 41",Harju maakond, Saue vald, Laagri alevik, Kuuse tn 41,1975,1971-1980,45,50,224,5,3,0,3,1,17.5,17.5,35.8,40.4,824,3945,1044.3,3198.3,tellis,19,15,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,1,C,2044.5,484
313,120855838,"Tartu maakond, Tartu linn, Tartu linn, Uus tn 1",Tartu maakond, Tartu linn, Tartu linn, Uus tn 1,1985,1981-1990,45,50,155,5,3,0,3,1,16,16,11.5,55,662.3,3204.3,739.7,3193.3,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,D,0,0
316,104030468,"Tartu maakond, Tartu linn, Tartu linn, Vabriku tn 3",Tartu maakond, Tartu linn, Tartu linn, Vabriku tn 3,1912,1911-1920,45,50,144,4,4,0,3,1,17.7,17.5,,,856,3031.3,314.6,2273,tellis,13,8,'eterniit','lokaalküte',0,1,0,1,0,1,C,1041,340
305,113021229,"Võru maakond, Võru linn, Tartu tn 45",Võru maakond, Võru linn, Võru linn, Tartu tn 45,1977,1971-1980,45,50,180,10,5,1,1,1,32.1,32,18.8,26.5,447,2751.2,605.1,2751.2,tellis,11,7,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,1,C,1570.3,608
56,104035428,"Tartu maakond, Elva vald, Elva linn, Nooruse tn 13",Tartu maakond, Elva vald, Elva linn, Nooruse tn 13,1987,1981-1990,46,50,216,5,2,0,4,1,16.1,16,50,122,1837,7962.6,2131.5,5830.7,suurpaneel,6,2,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,D,4311.6,1071.9
323,104017980,"Tartu maakond, Tartu linn, Tartu linn, Ravila tn 47",Tartu maakond, Tartu linn, Tartu linn, Ravila tn 47,1987,1981-1990,47,50,109,3,3,0,5,1,11,11,45.4,78.4,1177,3802.9,1208.8,2858.4,suurpaneel,8,4,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,C,1810,301.7
65,106007362,"Saare maakond, Saaremaa vald, Kuressaare linn, Kihelkonna mnt 2",Saare maakond, Saaremaa vald, Kuressaare linn, Kihelkonna mnt 2,1988,1981-1990,48,50,234,4,2,0,6,1,13,13,,,1126,4269.4,1097.7,3417.6,suurpaneel,5,1,'eterniit','kaugküte',0,1,0,1,0,0,C,2398.9,379
95,108012334,"Lääne-Viru maakond, Rakvere linn, Lennuki tn 2",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Lennuki tn 2,1965,1961-1970,48,50,204,4,3,0,4,1,15.2,15,11.2,61.1,658,2555.2,256.7,2122,suurplokk,4,0,'plekk','kaugküte',0,1,0,0,0,1,D,1186,458.3
369,101003089,"Harju maakond, Tallinn, Nõmme linnaosa, Valdeku tn 118",Harju maakond, Tallinn, Nõmme linnaosa, Valdeku tn 118,1963,1961-1970,48,50,204,4,4,0,3,1,14.7,14.5,,,661,2585.8,603.7,2151,suurpaneel,4,9,'eterniit','kaugküte',0,1,0,0,0,1,D,1240,395
344,101016212,"Harju maakond, Tallinn, Kristiine linnaosa, Spordi tn 18",Harju maakond, Tallinn, Kristiine linnaosa, Spordi tn 18,1964,1961-1970,48,50,204,4,4,0,3,1,14,14,11,61.5,658,2448.6,440.5,2151,tellis,4,0,'plekk','kaugküte',0,1,0,0,0,1,B,1091,420
144,103014638,"Pärnu maakond, Pärnu linn, Pärnu linn, J. V. Jannseni tn 8",Pärnu maakond, Pärnu linn, Pärnu linn, J. V. Jannseni tn 8,1964,1961-1970,48,50,204,4,4,0,3,1,15,15,11.1,61,709,2561.2,258.9,2139,suurplokk,4,0,'plaatmaterjal (seal hulgas tsementkiudplaat)','kaugküte',0,1,0,0,0,1,B,1036,423
360,108012335,"Lääne-Viru maakond, Rakvere linn, Lennuki tn 4",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Lennuki tn 4,1966,1961-1970,48,50,204,4,4,0,3,1,14.7,14.5,11.7,61.2,700.4,2539.5,41.5,2119,suurplokk,4,0,'plekk','kaugküte',0,1,0,0,0,1,C,1094.6,399.7
2,109016924,"Rapla maakond, Rapla vald, Rapla linn, Välja tn 4",Rapla maakond, Rapla vald, Rapla linn, Välja tn 4,1967,1961-1970,48,50,204,4,4,0,3,1,12,12,,,685,2590.4,554.9,2035.5,suurplokk,4,0,'plekk','kaugküte',0,1,0,0,0,1,F,1690.7,605.4
177,101018087,"Harju maakond, Tallinn, Mustamäe linnaosa, Siili tn 19",Harju maakond, Tallinn, Mustamäe linnaosa, Siili tn 19,1983,1981-1990,49,50,230,5,2,0,4,1,17.2,17,,,860,3848.5,984.2,3222,tellis,34,30,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,1,D,839,231
351,104016885,"Tartu maakond, Tartu linn, Tartu linn, Pepleri tn 12",Tartu maakond, Tartu linn, Tartu linn, Pepleri tn 12,1963,1961-1970,49,50,204,4,3,0,4,1,16.7,16.5,,,659,2521.2,398.5,2140,tellis,4,0,'eterniit','kaugküte',0,1,0,0,0,1,B,1572.3,432.5
336,104031176,"Tartu maakond, Tartu linn, Tartu linn, Pepleri tn 10",Tartu maakond, Tartu linn, Tartu linn, Pepleri tn 10,1962,1961-1970,49,50,206,4,3,0,4,1,15.7,15.5,11.2,61.2,657,2531.4,363.1,2531.4,tellis,4,0,'plekk','kaugküte',0,1,0,0,0,1,A,1572.3,431
21,101013100,"Harju maakond, Tallinn, Kesklinna linnaosa, Uus-Tatari tn 16",Harju maakond, Tallinn, Kesklinna linnaosa, Uus-Tatari tn 16,1983,1981-1990,50,50,214,5,3,0,4,1,17.3,17.5,18.6,61.7,888,4109.6,820.3,3392.7,tellis,21,17,'bituumen või  PVC  plaat või rullmaterjal',"'kaugküte', 'muu'",1,0,0,1,0,1,C,1901.8,573.5
181,108012187,"Lääne-Viru maakond, Rakvere linn, Võidu tn 76",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Võidu tn 76,1988,1981-1990,50,50,230,5,3,0,4,1,16.5,16.5,13.1,60.9,763,3712.2,823.8,3048.1,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,1,B,385.5,125.3
240,108012336,"Lääne-Viru maakond, Rakvere linn, Lennuki tn 8",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Lennuki tn 8,1966,1961-1970,50,50,193,4,3,0,4,1,15,15,13.4,61.2,706.1,2534.2,531.2,2131,suurplokk,4,0,'plaatmaterjal (seal hulgas tsementkiudplaat)',"'kaugküte', 'lokaalküte'",0,1,0,0,0,1,C,504.1,147.51
381,116020982,"Harju maakond, Saue vald, Laagri alevik, Kuuse tn 43",Harju maakond, Saue vald, Laagri alevik, Kuuse tn 43,1981,1981-1990,50,50,225,5,3,0,3,1,16.7,16.5,18.5,62,689,4035.5,1063.2,3409.2,tellis,14,10,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,1,C,839,195.3
308,104018655,"Tartu maakond, Tartu linn, Tartu linn, Väike kaar 43",Tartu maakond, Tartu linn, Tartu linn, Väike kaar 43,1976,1971-1980,53,50,195,5,2,0,6,1,16.3,16.5,,,670,3178,514.8,2700.8,tellis,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,1,B,1286.7,443.3
47,104027064,"Tartu maakond, Tartu linn, Tartu linn, Aida tn 11",Tartu maakond, Tartu linn, Tartu linn, Aida tn 11,1968,1961-1970,53,50,173,5,3,0,4,1,17.2,17,,,438.4,1995,341.3,1874,väikeplokk,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,0,0,E,1233,351.6
46,104030526,"Tartu maakond, Tartu linn, Tartu linn, Aardla tn 132",Tartu maakond, Tartu linn, Tartu linn, Aardla tn 132,1978,1971-1980,54,50,274,5,2,0,5,1,15.3,15.5,,,1480,5519.9,1559.3,3867.3,tellis,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,C,1425.3,538.6
149,101011003,"Harju maakond, Tallinn, Mustamäe linnaosa, E. Vilde tee 70",Harju maakond, Tallinn, Mustamäe linnaosa, E. Vilde tee 70,1970,1961-1970,54,50,270,10,3,2,2,0,30.4,30.5,13.5,48.6,641.6,4974.7,797.3,4356.9,tellis,4,0,'bituumen või  PVC  plaat või rullmaterjal',"'kaugküte', 'lokaalküte'",1,0,0,1,0,1,A,2933.8,465.4
256,101019622,"Harju maakond, Tallinn, Mustamäe linnaosa, Sõpruse pst 251",Harju maakond, Tallinn, Mustamäe linnaosa, Sõpruse pst 251,1972,1971-1980,54,50,270,10,3,2,2,1,33.5,33.5,,,1011,4809.4,1202.5,4305.9,tellis,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,1,C,0,0
260,116020979,"Harju maakond, Saue vald, Laagri alevik, Kuuse tn 24",Harju maakond, Saue vald, Laagri alevik, Kuuse tn 24,1978,1971-1980,54,50,172,5,4,0,3,1,17,17,,,445,1972.2,465.8,1584.5,tellis,8,4,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,0,0,G,1321.4,316
28,104017267,"Tartu maakond, Tartu linn, Tartu linn, Sõpruse pst 5",Tartu maakond, Tartu linn, Tartu linn, Sõpruse pst 5,1977,1971-1980,55,60,235,5,3,0,4,1,16.4,16.5,,,727,3378.1,199.5,2762.5,suurplokk,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,0,0,D,1457.6,587.6
248,104030140,"Tartu maakond, Tartu linn, Tartu linn, Alasi tn 31a",Tartu maakond, Tartu linn, Tartu linn, Alasi tn 31a,1968,1961-1970,55,60,235,5,3,0,4,1,15.6,15.5,10.9,65.2,706,3366.4,194.8,2780,suurplokk,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,1,0,D,1465.3,572.5
127,108004455,"Lääne-Viru maakond, Viru-Nigula vald, Kunda linn, Kasemäe tn 15",Lääne-Viru maakond, Viru-Nigula vald, Kunda linn, Kasemäe tn 15,1970,1961-1970,55,60,235,5,3,0,4,1,18.2,18,11.3,65.1,800.5,3255.5,589.8,3255.5,suurplokk,4,0,"'eterniit', 'plekk'",'kaugküte',0,1,0,0,0,0,D,1259,388
175,108010785,"Lääne-Viru maakond, Rakvere linn, F. G. Adoffi tn 2",Lääne-Viru maakond, Rakvere linn, Rakvere linn, F. G. Adoffi tn 2,1968,1961-1970,55,60,233,5,3,0,4,1,18.1,18,14.3,65.5,801.6,3296.7,592.9,2703.8,tellis,4,0,'plekk','kaugküte',0,1,0,0,0,0,D,1591,441.1
22,108011982,"Lääne-Viru maakond, Rakvere linn, Laada tn 41",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Laada tn 41,1979,1971-1980,55,60,193,5,3,0,4,1,15.9,16,14.5,64.9,836,3267.1,481.7,2723.7,tellis,8,4,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,D,1342.2,567.4
123,110009773,"Põlva maakond, Põlva vald, Põlva linn, Kesk tn 38",Põlva maakond, Põlva vald, Põlva linn, Kesk tn 38,1968,1961-1970,55,60,235,5,3,0,4,1,16.5,16.5,11.2,65.3,828,3231.3,559.2,2887,suurplokk,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,1,0,C,1580.3,607.7
233,112016735,"Viljandi maakond, Viljandi linn, Suur-Kaare tn 49",Viljandi maakond, Viljandi linn, Viljandi linn, Suur-Kaare tn 49,1971,1971-1980,55,60,233,5,3,0,4,1,16.8,17,,,708,3190.8,585.6,2718,suurplokk,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,1,0,C,1736.4,521.4
326,104017981,"Tartu maakond, Tartu linn, Tartu linn, Uus tn 63",Tartu maakond, Tartu linn, Tartu linn, Uus tn 63,1986,1981-1990,59,60,278,5,2,0,5,1,16.3,16.5,13.3,65.5,775.8,4564.7,1061.8,3740,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,C,2231.4,552.1
114,101014233,"Harju maakond, Tallinn, Mustamäe linnaosa, Sõpruse pst 215",Harju maakond, Tallinn, Mustamäe linnaosa, Sõpruse pst 215,1968,1961-1970,59,60,238,5,3,0,4,1,15.6,15.5,,,677,3515.9,838.4,2884.6,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',0,1,0,0,1,1,B,964.6,330.9
186,109015522,"Rapla maakond, Rapla vald, Alu alevik, Pargi tn 3",Rapla maakond, Rapla vald, Alu alevik, Pargi tn 3,1977,1971-1980,60,60,288,2,2,0,15,1,8.7,8.5,87.8,110.7,2642,6043.3,2166.1,4092.4,suurplokk,23,19,"'plaatmaterjal (seal hulgas tsementkiudplaat)', 'muu'","'lokaalküte', 'kohtküte'",0,1,0,0,0,1,D,3769.6,569.6
314,108018591,"Lääne-Viru maakond, Tapa vald, Tapa linn, Turu tn 12a",Lääne-Viru maakond, Tapa vald, Tapa linn, Turu tn 12a,1972,1971-1980,60,60,240,5,2,0,5,1,15.4,15.5,11.8,57.5,697,3332,636.6,2969.4,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal',"'kaugküte', 'lokaalküte'",1,0,0,0,1,1,C,609.9,125.9
158,109008752,"Rapla maakond, Kohila vald, Kohila alev, Posti tn 10",Rapla maakond, Kohila vald, Kohila alev, Posti tn 10,1990,1981-1990,60,60,240,5,2,0,5,1,15.5,15.5,,,777,3773.2,730.6,3254,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,E,3769.6,569.6
247,101011258,"Harju maakond, Tallinn, Mustamäe linnaosa, Siili tn 6",Harju maakond, Tallinn, Mustamäe linnaosa, Siili tn 6,1971,1971-1980,60,60,240,5,3,0,4,1,15.7,15.5,,,675,3516.3,828.9,2961,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,1,1,C,1320.1,533.3
299,101011259,"Harju maakond, Tallinn, Mustamäe linnaosa, Siili tn 8",Harju maakond, Tallinn, Mustamäe linnaosa, Siili tn 8,1971,1971-1980,60,60,238,5,3,0,4,1,15.7,15.5,,,675,3517,830,2961,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,1,1,D,1392,471
115,101014234,"Harju maakond, Tallinn, Mustamäe linnaosa, Sõpruse pst 217",Harju maakond, Tallinn, Mustamäe linnaosa, Sõpruse pst 217,1968,1961-1970,60,60,240,5,3,0,4,1,15.6,15.5,,,676,3534.7,844.5,2992.6,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',0,1,0,0,1,1,C,0,0
376,101017670,"Harju maakond, Tallinn, Mustamäe linnaosa, E. Vilde tee 55",Harju maakond, Tallinn, Mustamäe linnaosa, E. Vilde tee 55,1965,1961-1970,60,60,240,5,3,0,4,1,15,15,,,676,3534.8,844.5,2982,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,1,1,C,655.8,125.9
307,104017454,"Tartu maakond, Tartu linn, Tartu linn, A. H. Tammsaare tn 2",Tartu maakond, Tartu linn, Tartu linn, A. H. Tammsaare tn 2,1970,1961-1970,60,60,265,5,3,0,4,1,18.7,18.5,13.7,85.2,1066,4920,1164,3623.5,tellis,13,9,'bituumen või  PVC  plaat või rullmaterjal',"'kaugküte', 'kohtküte'",1,0,0,0,1,1,,1055,472
89,104030765,"Tartu maakond, Kambja vald, Tõrvandi alevik, Ringtee 10",Tartu maakond, Kambja vald, Tõrvandi alevik, Ringtee 10,1975,1971-1980,60,60,270,5,3,0,4,0,16.1,16,12.3,74.7,861,4243.3,892.8,3350.5,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,0,0,D,665,257
374,107005987,"Järva maakond, Paide linn, Paide linn, Suur-Aia tn 22",Järva maakond, Paide linn, Paide linn, Suur-Aia tn 22,1984,1981-1990,60,60,270,5,3,0,4,1,16.7,16.5,12.2,74.5,913,4188,833.1,3682,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,0,0,B,1036,299
259,108004493,"Lääne-Viru maakond, Viru-Nigula vald, Kunda linn, Mäe tn 18",Lääne-Viru maakond, Viru-Nigula vald, Kunda linn, Mäe tn 18,1981,1981-1990,60,60,270,5,3,0,4,1,16.2,16,13,76.1,1015.2,4433.2,1118.4,3774,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,B,1237.7,677.5
310,108007668,"Lääne-Viru maakond, Rakvere linn, Posti tn 7",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Posti tn 7,1981,1981-1990,60,60,270,5,3,0,4,1,16.5,16.5,12.9,76.1,1009,4402.7,1095.4,3602.7,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,B,1918,696.2
288,108010919,"Lääne-Viru maakond, Rakvere linn, Laada tn 10",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Laada tn 10,1966,1961-1970,60,60,240,5,3,0,4,1,15.8,16,12.1,52.5,748,3329.5,630.9,2780.3,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,1,1,C,1156,522.64
282,108011723,"Lääne-Viru maakond, Rakvere linn, Lai tn 14",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Lai tn 14,1972,1971-1980,60,60,270,5,3,0,4,1,19.2,19,12.6,85,1072.4,4699.7,787.5,3723,tellis,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,1,B,2400,581
50,108011759,"Lääne-Viru maakond, Rakvere linn, Seminari tn 4",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Seminari tn 4,1973,1971-1980,60,60,240,5,3,0,4,1,15.8,16,12.1,57.4,707.2,3341.7,635.6,3341.7,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,0,1,1,B,3638,768.7
195,108011906,"Lääne-Viru maakond, Rakvere linn, Kungla tn 7",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Kungla tn 7,1977,1971-1980,60,60,271,5,3,0,4,1,15.6,15.5,12.8,75.9,949.6,4408.6,1106.5,3302.1,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,B,1010,155
23,108011957,"Lääne-Viru maakond, Rakvere linn, Kungla tn 5",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Kungla tn 5,1978,1971-1980,60,60,270,5,3,0,4,1,15.9,16,12.8,76.9,1031,4404.1,880.1,3300.1,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,C,1415.3,522.3
190,108011971,"Lääne-Viru maakond, Rakvere linn, Võidu tn 88",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Võidu tn 88,1977,1971-1980,60,60,270,5,3,0,4,1,16.2,16,12.8,76.1,1001.6,4397.8,1099.6,3632.9,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,C,1952.6,685.6
229,108012037,"Lääne-Viru maakond, Rakvere linn, Võidu tn 86",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Võidu tn 86,1981,1981-1990,60,60,270,5,3,0,4,1,15.9,16,12.8,75.6,1013,4411.3,934,3298,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,B,1218.1,264.4
103,108012050,"Lääne-Viru maakond, Rakvere linn, Kungla tn 6",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Kungla tn 6,1980,1971-1980,60,60,270,5,3,0,4,1,15,15,12.8,76,1026.8,4428.9,1099.4,3329.5,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,C,1613,642
249,108012101,"Lääne-Viru maakond, Rakvere linn, Vabaduse tn 5",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Vabaduse tn 5,1982,1981-1990,60,60,270,5,3,0,4,1,16.6,16.5,12.9,76.1,919,4388.9,882.1,3595.7,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,B,1918,696.2
289,108012107,"Lääne-Viru maakond, Rakvere linn, Kungla tn 4",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Kungla tn 4,1983,1981-1990,60,60,270,5,3,0,4,1,16.1,16,13.2,76.2,1014,4416.3,1101.6,3774,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,A,1942.4,558.2
287,108012151,"Lääne-Viru maakond, Rakvere linn, Kungla tn 9",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Kungla tn 9,1984,1981-1990,60,60,270,5,3,0,4,1,16,16,13.2,76.1,1030,4387,1076.7,3769,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,B,1496.8,558.4
319,108012166,"Lääne-Viru maakond, Rakvere linn, Kungla tn 11",Lääne-Viru maakond, Rakvere linn, Rakvere linn, Kungla tn 11,1985,1981-1990,60,60,270,5,3,0,4,1,16,16,12.4,75.9,1053.7,4270.9,972.6,3298.3,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,B,1942,591
264,108021163,"Lääne-Viru maakond, Vinni vald, Vinni alevik, Kiige tn 2",Lääne-Viru maakond, Vinni vald, Vinni alevik, Kiige tn 2,1969,1961-1970,60,60,240,5,3,0,4,1,15,15,,,676,3365.3,648.9,2567,suurpaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',0,1,0,0,1,1,C,1416.3,532.2
306,108021167,"Lääne-Viru maakond, Vinni vald, Vinni alevik, Kiige tn 3",Lääne-Viru maakond, Vinni vald, Vinni alevik, Kiige tn 3,1977,1971-1980,60,60,269,5,3,0,4,1,16.2,16,,,857,4270.2,652.7,3728,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal',"'kaugküte', 'lokaalküte'",1,0,0,1,0,0,C,1873.1,623.1
292,109017074,"Rapla maakond, Rapla vald, Rapla linn, Välja tn 10",Rapla maakond, Rapla vald, Rapla linn, Välja tn 10,1972,1971-1980,60,60,241,5,3,0,4,1,15.6,15.5,12.2,57.7,695,3339,637.8,3728,suurpaneel,4,1,'bituumen või  PVC  plaat või rullmaterjal',"'lokaalküte', 'kaugküte'",1,0,0,0,1,1,C,1873.1,623.1
321,109017217,"Rapla maakond, Rapla vald, Rapla linn, Nurme tn 2",Rapla maakond, Rapla vald, Rapla linn, Nurme tn 2,1988,1981-1990,60,60,240,5,3,0,4,1,15.9,16,13.4,62.5,772,3743.8,734.7,3297.4,suurpaneel,12,8,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,C,1891.5,522.3
68,112016982,"Viljandi maakond, Viljandi linn, Männimäe tee 27",Viljandi maakond, Viljandi linn, Viljandi linn, Männimäe tee 27,1981,1981-1990,60,60,270,5,3,0,4,1,16.1,16,15.3,74.8,966.8,4334.4,798.9,3606,väikepaneel,4,0,'bituumen või  PVC  plaat või rullmaterjal','kaugküte',1,0,0,1,0,0,B,946,439.8
63,112017009,"Viljandi maakond, Viljandi linn, Riia mnt 28",Viljandi maakond, Viljandi linn, Viljandi linn, Riia mnt 28,1985,1981-1990,60,60,269,5,3,0,4,1,16.2,16,13.7,74.7,979,4193.1,833.8,3547,suurplokk,4,0,'bituumen või  PVC  plaat või rullmaterjal',"'kaugküte', 'lokaalküte'",1,0,0,1,0,0,C,1815,593.6
